Name,Gender
Naïmoullah,
Neama,
Nefis,
Nefissa,
Nehad,
Nehal,
Nehla,
Nejib,
Nejiba,
Nejla,
Nejm,
Nejma,
Nejmi,
Nejmia,
Nejmiya,
Nessim,
Nessima,
Nezar,
Neziha,
Nezir,
Nezira,
Nihad,
Nihal,
Nima,
Nimat,
Nimatallah,
Nimatoullah,
Nisrina,
Nisrine,
Nizam,
Nizameddine,
Nizar,
Nodra,
Nofayla,
Nomane,
Nora,
Nouaman,
Nouaïm,
Noudra,
Noufaïssa,
Noufeissa,
Nouh,
Nouma,
Noumane,
Nour,
Noura,
Noureddine,
Nourelhouda,
Nouri,
Nouria,
Nouriya,
Noury,
Noussaïba,
Nousseiba,
Nouzha,
Numidia,
Nâssih,
Odria,
Okacha,
Okba,
Olaya,
Olfa,
Omar,
Omeya,
Omniya,
Omra,
Omria,
Oqba,
Osmane,
Ossama,
Otaiba,
Othmana,
Othmane,
Ouacil,
Ouacila,
Ouadi,
Ouadia,
Ouadid,
Ouadida,
Ouadie,
Ouadouda,
Ouael,
Ouafa,
Ouafae,
Ouafi,
Ouafia,
Ouafik,
Ouafiq,
Ouafiqa,
Ouafiya,
Ouahab,
Ouahib,
Ouahiba,
Ouahid,
Ouahida,
Ouail,
Ouajdi,
Ouajdiya,
Ouajed,
Ouajeda,
Ouajid,
Ouajida,
Ouajih,
Ouajiha,
Ouakil,
Oualada,
Oualaya,
Ouali,
Oualiallah,
Oualid,
Oualida,
Oualieddine,
Oualim,
Oualioullah,
Oualiya,
Ouarda,
Ouardia,
Ouasila,
Ouasima,
Ouasma,
Ouassama,
Ouassil,
Ouassila,
Ouassim,
Ouassima,
Oubaïdallah,
Oud,
Ouiame,
Ouidad,
Ouifaq,
Ouihab,
Ouijdane,
Ouissal,
Oukkacha,
Oulfa,
Oum,
Oum Aïmane,
Oum Habiba,
Oum Koulsoum,
Oum Koulthoum,
Oum Salama,
Oumama,
Oumar,
Oumaya,
Oumayya,
Oumaïma,
Oumaïr,
Oumelghit,
Oumnia,
Oumniya,
Ounsi,
Ounsia,
Ounsiya,
Ounssi,
Ourida,
Oussama,
Oussaïd,
Ousseid,
Outaiba,
Ouweis,
Qamar,
Qamra,
Qassem,
Qassema,
Qassim,
Qassima,
Qatada,
Qayim,
Qouboul,
Rabab,
Rabah,
Rabbah,
Rabeh,
Rabha,
Rabi,
Rabia,
Rabie,
Racha,
Rachad,
Rached,
Rachid,
Rachida,
Rachika,
Rachiqa,
Rachîd,
Rachîda,
Rada,
Radi,
Radia,
Radija,
Radiya,
Radoua,
Raed,
Raeda,
Raeja,
Rafed,
Rafeda,
Rafiaa,
Rafid,
Rafida,
Rafie,
Rafik,
Rafika,
Rafiq,
Rafiqa,
Rahali,
Rahiba,
Rahila,
Rahim,
Rahima,
Rahma,
Rahmatallah,
Rahmatoullah,
Rahmoun,
Rahmouna,
Raida,
Raif,
Raihana,
Raihane,
Raja,
Rajab,
Rajae,
Raji,
Rajia,
Rajoie,
Rajoua,
Rakina,
Rakine,
Rakouch,
Raldoun,
Raled,
Ralib,
Ralid,
Ralida,
Ralil,
Ralilallah,
Raliloullah,
Ralis,
Ralissa,
Ramadane,
Ramdane,
Ramezi,
Ramezia,
Rameziya,
Rami,
Ramiz,
Ramiza,
Ramzi,
Ramziya,
Rana,
Randa,
Raneda,
Rani,
Rania,
Raoua,
Raouad,
Raouane,
Raouda,
Raouf,
Raoufa,
Raounaq,
Rassane,
Ratiba,
Rawda,
Raya,
Rayan,
Rayane,
Rayda,
Rayhana,
Razane,
Razek,
Razela,
Razi,
Razika,
Razina,
Razine,
Raziqa,
Razouk,
Raïhana,
Raïhane,
Raïra,
Raïrate,
Reda,
Redad,
Redouane,
Refki,
Rehab,
Rehame,
Reihana,
Reihane,
Reirallah,
Reireddine,
Reiroullah,
Reis,
Reith,
Reneda,
Reyad,
Rezki,
Rhassane,
Riad,
Rida,
Ridouane,
Ridwane,
Rifaa,
Rifaat,
Riham,
Rihem,
Rim,
Rima,
Riyad,
Riyas,
Riyasseddine,
Riyath,
Rkia,
Rochd,
Rochdi,
Rochdia,
Rochdiya,
Roqaya,
Rosama,
Rostom,
Rouaya,
Rouchd,
Rouchdi,
Rouchdiya,
Roufrane,
Rouhi,
Rouhia,
Rouhiya,
Roukaya,
Roukneddine,
Rouloud,
Rouqaya,
Rourchid,
Rouwaïda,
Rouzama,
Ryme,
Râchid,
Râchida,
Râ€™Himou,
Saad,
Saadeddine,
Saadi,
Saadia,
Saadiya,
Saadoun,
Saadoune,
Sabah,
Saber,
Sabera,
Sabhia,
Sabih,
Sabiha,
Sabir,
Sabira,
Sabra,
Sabri,
Sabria,
Sabrina,
Sabriya,
Saden,
Sadi,
Sadia,
Sadid,
Sadida,
Sadik,
Sadika,
Sadiqa,
Sadiya,
Sadoun,
Sadreddine,
Saeb,
Safa,
Safae,
Saffana,
Safi,
Safia,
Safiallah,
Safieddine,
Safioullah,
Safira,
Safiya,
Safoua,
Safouane,
Safoura,
Safwane,
Saghir,
Sahar,
Sahel,
Sahila,
Said,
Saida,
Saif,
Saila,
Sajed,
Sajeda,
Saji,
Sajia,
Sajid,
Sajida,
Sajjad,
Sajoie,
Sajoua,
Sakina,
Salah,
Salaheddine,
Salam,
Salama,
Saleh,
Salem,
Salema,
Saliha,
Salim,
Salima,
Sallam,
Salma,
Salmane,
Saloua,
Salsabil,
Salîm,
Salîma,
Sama,
Samad,
Samae,
Samah,
Samar,
Samara,
Sami,
Samia,
Samih,
Samiha,
Samir,
Samira,
Samrae,
Sana,
Sanae,
Sania,
Saniha,
Saniya,
Saossana,
Saossane,
Saoud,
Saouda,
Saousane,
Saoussana,
Saoussane,
Sara,
Sarah,
Sarhane,
Sarie,
Saroua,
Sarra,
Sarrâ,
Sawsana,
Sawsane,
Sayid,
Sayida,
Saïd,
Saïfallah,
Saïfeddine,
Seddik,
Seddika,
Sedid,
Sedida,
Sediqa,
Sedki,
Sefana,
Seifeddine,
Seifoullah,
Sekina,
Selam,
Selim,
Selima,
Selma,
Selmane,
Seloua,
Seniha,
Seouar,
Sephora,
Sidqi,
Sidqia,
Sidqiya,
Sifaks,
Siham,
Siman,
Siniman,
Siouar,
Sirajeddine,
Sirine,
Sisangh,
Smahane,
Sobhi,
Sofia,
Sofiane,
Soha,
Sohaib,
Soheib,
Soltan,
Sonia,
Soraya,
Souad,
Soubhi,
Soubhia,
Soubhiya,
Soufiane,
Souha,
Souhaib,
Souhail,
Souhaila,
Souhaïb,
Souhaïla,
Souheib,
Souheil,
Souheila,
Souhir,
Soukaina,
Soukaïna,
Soukeina,
Soulaimane,
Soulaïm,
Soulaïmane,
Soulaïmâ,
Souleim,
Souleima,
Souleimane,
Soultana,
Soultane,
Soumeya,
Soumia,
Sounboula,
Soundouce,
Soundous,
Sourour,
Stela,
Sâlim,
Sâlima,
Sârra,
Tacfin,
Tachfine,
Taderfit,
Tadla,
Tadêfi,
Tafalkayt,
Tafout,
Tafsut,
Tafukt,
Tagafayt,
Taghbalut,
Tagwerramt,
Tagwilalt,
Tagwizult,
Taha,
Tahani,
Taher,
Tahera,
Taheyyâtt,
Tahir,
Tahira,
Tahour,
Tahra,
Tahsine,
Taib,
Taibi,
Taimae,
Taj,
Tajeddigt,
Tajeddine,
Takama,
Takensust,
Takfarinas,
Taki,
Taksimt,
Takwa,
Tala,
Talal,
Taleb,
Talha,
Tama,
Tamalut,
Tamanart,
Tamaynut,
Tamayyurt,
Tamazight,
Tamazzalt,
Tamenzut,
Tameqrant,
Tamesmûtt,
Tamezyant,
Tami,
Tamilla,
Tamim,
Tamima,
Tamime,
Tamimount,
Tamimt,
Tamir,
Tammam,
Tamment,
Tamou,
Tamra,
Tanamart,
Tanan,
Tanazârt,
Tanefzawit,
Tanirt,
Tanouir,
Taoufik,
Taoufika,
Taoufiq,
Taoufiqa,
Taous,
Taqia,
Taqiya,
Taqiyeddine,
Tareq,
Tarik,
Tariq,
Tasa,
Tasafut,
Tasekkurt,
Taslim,
Tasnim,
Tasîla,
Tatbirt,
Taweckint,
Tawenza,
Tawfiq,
Tawfiqa,
Tawzalt,
Tayeb,
Tayib,
Taylalt,
Tayri,
Tazenkwêt,
Tazerwalt,
Tazerzît,
Tazikit,
Tazrurt,
Taïmallah,
Taïmoullah,
Taïnam,
Taïssir,
Temim,
Temima,
Thami,
Tharoua,
Thiyya,
Thouraya,
Thouriya,
Tidar,
Tifawt,
Tijani,
Tilila,
Tingh,
Tinhinan,
Tinifsan,
Tinitran,
Tinsin,
Tintefsut,
Tintifawt,
Tinwurgh,
Tisba,
Titrit,
Tiwul,
Tizemt,
Tiziri,
Tlafulki,
Tlaitmas,
Tlaten,
Tlatig,
Tlaytmas,
Tofail,
Tohfa,
Touba,
Touda,
Toufaïl,
Toufeil,
Touhami,
Touiba,
Tsul,
Tuda,
Tudert,
Tufayur,
Tufitri,
Tuftifawt,
Tumert,
Tunaruz,
Tzêyl,
Udad,
Uksintas,
Ultafa,
Usaden,
Usem,
Usus,
Wacil,
Wacila,
Wadi,
Wadia,
Wadid,
Wadida,
Wadouda,
Wafa,
Wafia,
Wafiq,
Wafiqa,
Wafiya,
Wahib,
Wahiba,
Wahid,
Wahida,
Wajdi,
Wajdiya,
Wajed,
Wajeda,
Wajid,
Wajida,
Wajih,
Wajiha,
Wakil,
Walaya,
Wali,
Waliallah,
Walid,
Walida,
Walieddine,
Walioullah,
Waliya,
Warda,
Wasma,
Wassama,
Wassil,
Wassila,
Wassim,
Wassima,
Wiam,
Widad,
Widen-May,
Wifaq,
Wijdane,
Winaruz,
Winifsan,
Winitran,
Winsen,
Winul,
Wissal,
Yaakoob,
Yachkour,
Yachou,
Yacoub,
Yahia,
Yahya,
Yaja,
Yajjou,
Yakd,
Yakout,
Yamama,
Yamane,
Yamina,
Yamine,
Yamna,
Yani,
Yanis,
Yaqine,
Yaqoub,
Yaqout,
Yaqzane,
Yasamine,
Yasmina,
Yasmine,
Yassamine,
Yassar,
Yasser,
Yassera,
Yassine,
Yassir,
Yassira,
Yassîr,
Yassîra,
Yattou,
Yazid,
Yazza,
Yaïch,
Yetou,
Yezza,
Youmna,
Youmni,
Youmniya,
Younes,
Younous,
Yousr,
Yousra,
Yousri,
Yousria,
Yousriya,
Youssef,
Youssouf,
Yuba,
Yufitran,
Yuften,
Yugerten,
Yâssir,
Yâssira,
Zafir,
Zafira,
Zahed,
Zaheda,
Zaher,
Zahera,
Zahia,
Zahid,
Zahida,
Zahir,
Zahira,
Zahiya,
Zahoua,
Zahra,
Zahria,
Zahriya,
Zahrâ,
Zaid,
Zaima,
Zaina,
Zaineb,
Zaka,
Zakaria,
Zakariya,
Zaki,
Zakia,
Zakir,
Zakiya,
Zaky,
Zanba,
Zannouba,
Zanou,
Zanouba,
Zayane,
Zaytouna,
Zaytounia,
Zaïd,
Zaïda,
Zaïdane,
Zaïm,
Zaïna,
Zaïnab,
Zaïne,
Zaïneddine,
Zaïtoun,
Zaïtouna,
Zefira,
Zeid,
Zeida,
Zeidane,
Zeina,
Zeinab,
Zeine,
Zeineddine,
Zeitoun,
Zeitouna,
Zekri,
Zemzem,
Zeriab,
Zeroual,
Zeryab,
Zhirou,
Zidane,
Zikrallah,
Zikroullah,
Zilal,
Zina,
Zinba,
Zine,
Zineb,
Ziri,
Zitoun,
Zitouna,
Ziyad,
Zohra,
Zomouroud,
Zomourouda,
Zoubaïda,
Zoubaïr,
Zoubeida,
Zoubeir,
Zoubida,
Zoubir,
Zouhad,
Zouheir,
Zouheira,
Zouhir,
Zouhour,
Zouhra,
Zouina,
Zoulal,
Zoulaïkha,
Zouleikha,
Zoulfa,
Zoulikha,
Zoulkifl,
Zoumourroud,
Zoumourrouda,
Zounnoun,
Aban,
Abbas,
Abbud,
Abdul-Alim,
Abdul-Aliyy,
Abdul-Azim,
Abdul-Aziz,
Abdul-Bari,
Abdul-Basit,
Abdul-Fattah,
Abdul-Ghaffar,
Abdul-Hadi,
Abdul-Hafiz,
Abdul-Hakam,
Abdul-Hakim,
Abdul-Halim,
Abdul-Hamid,
Abdul-Haqq,
Abdul-Hasib,
Abdul-Jabbar,
Abdul-Jalil,
Abdul-Karim,
Abdul-Khaliq,
Abdu'llah,
Abdul-Latif,
Abdul-Majid,
Abdul-Malik,
Abdul-Mu'izz,
Abdul-Mujib,
Abdul-Muta'al,
Abdul-Muttalib,
Abdul-Nasir,
Abdul-Nasser,
Abdul-Qadir,
Abdul-Qahhar,
Abdul-Quddus,
Abdul-Rafi,
Abdul-Rahim,
Abdul-Rahman,
Abdul-Rashid,
Abdul-Ra'uf,
Abdul-Razzaq,
Abdul-Sabur,
Abdul-Salam,
Abdul-Samad,
Abdul-Sami,
Abdul-Shakur,
Abdul-Tawwab,
Abdul-Wadud,
Abdul-Wahhab,
Abdul-Wahid,
Abraha,
Adel,
Adham,
Adnan,
Afif,
Ahmad,
Akil,
Akram,
Ala'a,
Aladdin,
Ali,
Alim,
Altair,
Ameer,
Amid,
Amin,
Amjad,
Ammar,
Amr,
Anbar,
Anis,
Anwar,
Arfan,
Arif,
Asad,
Asadel,
Ashraf,
Asim,
Aswad,
Ata,
Atif,
Awad,
Ayman,
Ayyad,
Ayyub,
Aza,
Azeem,
Azhar,
Azzam,
Badr,
Baha,
Bahir,
Barakah,
Bashshar,
Basil,
Bassam,
Bilal,
Bishr,
Boulos,
Burhan,
Bursuq,
Butrus,
Dabir,
Da'ud,
Dharr,
Dhul,
Diya,
Duqaq,
Emir,
Esam,
Fadi,
Fadil,
Fahd,
Faisal,
Fakhir,
Fakhiri,
Fakih,
Farid,
Fariq,
Faris,
Farraj,
Faruq,
Fath,
Fatin,
Fawwaz,
Fawzi,
Ferran,
Fida,
Firas,
Fouad,
Fudail,
Gamal,
Ghalib,
Ghassan,
Ghazi,
Ghiyath,
Habib,
Hadad,
Haddad,
Hadi,
Hajjaj,
Hakeem,
Hakem,
Halim,
Hamal,
Hamdan,
Hamid,
Hamzah,
Hana,
Hanbal,
Hani,
Hanif,
Harith,
Haroun,
Hasan,
Hashim,
Hassan,
Hatim,
Haytham,
Hilal,
Hilel,
Hisham,
Hud,
Hudhayfah,
Humam,
Husain,
Husam,
Husayn,
Ibrahim,
Idris,
Ihsan,
Imad,
Isa,
Isam,
Ishaq,
Isma'il,
Isra,
Izz,
Jabbar,
Jabir,
Jafar,
Jalal,
Jalil,
Jamal,
Jameel,
Jawad,
Jawhar,
Jibril,
Jihad,
Jubair,
Jumah,
Kadar,
Kadeen,
Kadeer,
Kahil,
Kaliq,
Kamal,
Kameel,
Kardal,
Kareef,
Kareem,
Kaseeb,
Kaseem,
Kateb,
Khaldun,
Khalid,
Khalil,
Khatib,
Khayr,
Khayri,
Khoury,
Khuzaymah,
Kutaiba,
Labib,
Labid,
Lahab,
Latif,
Luqman,
Lutfi,
Mahdi,
Mahir,
Mahmud,
Maimun,
Majid,
Makin,
Malik,
Ma'mun,
Ma'n,
Mansur,
Marid,
Marzuq,
Mash'al,
Masruq,
Mas'ud,
Maudad,
Mazin,
Mika,
Misbah,
Mohammed,
Mohsen,
Mu'adh,
Mu'awiyah,
Mu'ayyad,
Mubarak,
Mufid,
Muhammad,
Muhsin,
Muhtadi,
Mujahid,
Mukhtar,
Mundhir,
Munir,
Muntasir,
Murtadi,
Musa,
Mus'ad,
Muslim,
Mustafa,
Muta,
Mu'tasim,
Mu'tazz,
Muti,
Muwaffaq,
Nabhan,
Nabil,
Nadhir,
Nadim,
Nadir,
Na'il,
Naim,
Naji,
Najib,
Najjar,
Najm,
Nasih,
Nasim,
Nasir,
Nasser,
Nawaf,
Nazih,
Nazim,
Nuh,
Numair,
Nu'man,
Nur,
Nuri,
Omar,
Othman,
Qadir,
Qaraja,
Qasim,
Qays,
Qudamah,
Qutaiba,
Qutuz,
Rabah,
Rabi,
Radi,
Rafi,
Rafiq,
Raghib,
Rahman,
Ra'id,
Rais,
Rakin,
Rashad,
Rashid,
Ratib,
Rayhan,
Reda,
Ridwan,
Riyad,
Sabih,
Sabir,
Sa'd,
Sadaqat,
Sa'eed,
Safwan,
Salah,
Saleh,
Salim,
Salman,
Sameh,
Sami,
Samir,
Samman,
Saqr,
Sariyah,
Sayyar,
Sayyid,
Seif,
Shadi,
Shafiq,
Shakir,
Sharif,
Shihab,
Siraj,
Sofian,
Subhi,
Suhail,
Suhayb,
Sulaiman,
Su'ud,
Tahir,
Talal,
Talib,
Tamir,
Tammam,
Tamman,
Tarif,
Tariq,
Tawfiq,
Taymullah,
Taysir,
Tayyib,
Thabit,
Ubadah,
Ubaid,
Ubayy,
Umar,
Umarah,
Umayr,
Usama,
Utbah,
Uthman,
Wadi,
Wafid,
Wafiq,
Wahib,
Wahid,
Wa'il,
Wajih,
Wakil,
Waleed,
Walliyullah,
Wasim,
Wazir,
Yahyah,
Yaman,
Ya'qub,
Yasar,
Yasin,
Yasir,
Yazid,
Yunus,
Yusef,
Yushua,
Yusuf,
Zafar,
Zafir,
Zahid,
Zahir,
Zaid,
Zaim,
Zaki,
Zakiyy,
Ziyad,
Zubair,
Zuhair,
Mahammad,
Hissa,
Thaabit,
Ziyaad,
Zahraa,
Khaalid,
Albandari,
Osmaan,
Sheikh,
Baasil,
Muzzamil,
Mutasim,
Wisaam,
Jameela,
Aisha,
Amal,
Jawaahir,
Ragd,
Layth,
Duha,
Faadi,
Baasima,
Akram,
Khadiija,
Faatima,
Ajlaan,
Haram,
Reem,
Marwa,
Maiyaada,
Emaan,
Luluah,
Nuura,
Jaasim,
Haya,
Sultaan,
Muntazar,
Ali,
Lutfi,
Najat,
Lateefa,
Hamad,
Maajida,
Moza,
Saduun,
Azeeza,
Ameena,
Saalim,
Raami,
Bassaam,
Abbad,
Abbas,
Abd,
Al-Uzza,
Abdus,
Salam,
Manaf,
Rabbo,
Abdel,
Fattah,
Nour,
Abdi,
Abdolreza,
Abdu,
Abdul,
Ahad,
Ali,
Alim,
Azim,
Al-Aziz,
Baqi,
Bari,
Basir,
Basit,
Ghaffar,
Ghani,
Hadi,
Hafiz,
Hai,
Hakim,
Halim,
Hamid,
Haq,
Hussein,
Jabbar,
Jalil,
Jamil,
Karim,
Khaliq,
Latif,
Majid,
Malik,
Mannan,
Monem,
Muttalib,
Qadir,
Qayyum,
Quddus,
Rashid,
Samad,
Sattar,
Wadud,
Wahhab,
Wahid,
Zahir,
Zahra,
Abdullah,
Abdur,
Rab,
Rahim,
Al-Rahman,
Raqib,
Rauf,
Razzaq,
Sabur,
Shakur,
Abid,
Abidin,
Abo,
Ab,
Abu,
Al-Qasim,
Bakr,
Hafs,
Hamza,
Nasir,
Nasr,
Abu'l-Fadl,
Adam,
Adeel,
Adeem,
Adem,
Aden,
Adham,
Adib,
Adil,
Adir,
Adli,
Adnan,
Afif,
Ahmad,
Ahmed,
Tijani,
Ahsan,
Akeem,
Akif,
Akram,
Alaa,
Aladdin,
Naqi,
Reza,
Aman,
Amanullah,
Amer,
Amin,
Al-Din,
Aminullah,
Amir,
Amjad,
Ammar,
Amr,
Anas,
Anis,
Anisur,
Rahman,
Anjem,
Anwar,
Anwaruddin,
Aqeel,
Ari,
Arif,
Asad,
Asadullah,
Asem,
Asghar,
Ashraf,
Asif,
Asil,
Islam,
Ataullah,
Atif,
Atiq,
Atiqullah,
Awad,
Ayad,
Ayman/Aiman/Aimen/Aymen,
Ayub,
Azem,
Azeem,
Azhar,
Azimullah,
Aziz,
Azizullah,
Azizur,
Azmi,
Azus,
Badi,
Badr,
Bagher,
Baha,
Baha',
Bahri,
Baki,
Bakir,
Bara,
Barkat,
Barkatullah,
Bashar,
Bashir,
Basri,
Bilal,
Bilel,
Billah,
Boualem,
Boulos,
Boutros,
Brahim,
Burhan,
Caden,
Chadli,
Daniel/Danyal,
Dastgir,
Daud,
Dawoud,
Dhikrullah,
Ehsanullah,
Ekram,
Fadel,
Fahd,
Faheem,
Fahmi,
Fahri,
Faisal,
Faiz,
Faizan,
Faizullah,
Fakhr,
Fakhraddin,
Fakhruddin,
Faqir,
Faraj,
Farhat,
Farid,
Fariduddin,
Faris,
Farooq,
Fasih,
Fathallah,
Fathi,
Fatin,
Fawaz,
Fawzi,
Fayez,
Fazel,
Fazl,
Ur,
Fazlallah,
Fazli,
Fazlul,
Fikri,
Fouzan,
Fouad,
Fuad,
Furkan,
Gaffar,
Gamil,
Ghanem,
Ghassan,
Ghiyath,
Ghulam,
Faruq,
Mohiuddin,
Gulzar,
Habib,
Habibullah,
Hadem,
Hadid,
Hafeez,
Hafizullah,
Haitham,
Hajj,
Hajji,
Hakam,
Haldun,
Hamdan,
Hamdi,
Hamidullah,
Hani,
Harbi,
Hanif,
Harun,
Hashem,
Hashim,
Hasib,
Hassan,
Hassim,
Hatem,
Hayatullah,
Haydar,
Hazem,
Hibat,
Allah,
Hichem,
Hidayatullah,
Hikmat,
Hilmi,
Hisham,
Ud-Din,
Hossam,
Hurairah,
Husam,
Ad-Din,
Ibrahim,
Ibro,
Idris,
Ihab,
Ihsan,
Ikhtiyar,
Ikramullah,
Ikrimah,
Ilyas,
Imad,
Imran,
Imtiaz,
Inaam,
Inam-Ul-Haq,
Inayatullah,
Iqbal,
Irfan,
Isa,
Ishak,
Issam,
Ishtiaq,
Iskandar,
Ismail,
Ismat,
Ismatullah,
Izz,
Izzat,
Izzatullah,
Ja'far,
Jabal,
Jaber,
Jabir,
Jabr,
Jahid,
Jalal,
Jamal,
Jameel,
Jarrah,
Jasem,
Jawad,
Jawdat,
Jihad,
Jubayr,
Junayd,
Jurj,
Min,
Ka'b,
Kadeem,
Kadir,
Kadri,
Kafeel,
Kamal,
Kamil,
Karem,
Kashif,
Kazem,
Khadem,
Khair,
Khakim,
Khalfan,
Khalid,
Khalifah,
Khalil,
Khalil-Ur-Rehman,
Khamis,
Kulthum,
Labib,
Lalji,
Luay,
Lutfullah,
Lutfur,
Mahalati,
Mahbubur,
Mahdi,
Mahfuz,
Mahir,
Mahmud,
Mamdouh,
Mansur,
Manzur,
Marwan,
Mashallah,
Masoud,
Maytham,
Mehdi,
Melhem,
Michel,
Midhat,
Mizanur,
Moatassem,
Moeen,
Moemen,
Mohammad,
Taqi,
Mohannad,
Mohy,
Moin,
Moinuddin,
Mojtaba,
Moncef,
Moneim,
Mu'iz,
Mua'dh,
Muammer,
Mubarak,
Muhammad,
Muharrem,
Muhibullah,
Muhsin,
Mukhtar,
Mumtaz,
Munib,
Munif,
Munir,
Murad,
Murtaza,
Musa,
Muslim,
Mustafa,
Muzaffar,
Nabih,
Nabil,
Nadeem,
Nader,
Nadir,
Nadur,
Naguib,
Nahyan,
Naif,
Naim,
Naji,
Najib,
Najibullah,
Najim,
Najm,
Naqibullah,
Naseeb,
Naseer,
Nasim,
Nasrallah,
Nasri,
Nasser,
Nassif,
Nasuh,
Nawaf,
Nawaz,
Nowfal,
Nazif,
Nazim,
Nazimuddin,
Nazmi,
Nihad,
Nimatullah,
Nizam,
Nu'man,
Numan,
Nuh,
Nur,
Nuri,
Nurullah,
Nusrat,
Omar,
Osama,
Othman,
Qaid,
Qamar,
Qasim,
Qasymbek,
Qudratullah,
Qusay,
Qutb,
Rabih,
Raed,
Rafiq,
Rahmatullah,
Rahmi,
Rajab,
Rajaei,
Raji,
Ramiz,
Ramzan,
Rakibul,
Rakib,
Ramzi,
Rashad,
Rasul,
Rayan,
Redouane,
Riad,
Riaz,
Ridwan,
Rifat,
Rizqallah,
Ruhi,
Ruhullah,
Rukn,
Rushdi,
Sa'd,
Seif,
Ilislam,
Sa‘Id,
Saud,
Saad,
Saadallah,
Sabri,
Sabah,
Saddam,
Sadik,
Sadr,
Safi,
Safiullah,
Sahir,
Saif,
Saifullah,
Saifur,
Sajid,
Sajjad,
Salah,
Saleh,
Salem,
Salim,
Salman,
Samadu,
Samee,
Samer,
Sami,
Samir,
Samirah,
Samiullah,
Sanaullah,
Saqib,
Sardar,
Sarmad,
Satam,
Sayf,
Sayyid,
Shaban,
Shad,
Shafiq,
Shafiqullah,
Shahid,
Shahrukh,
Shakeel,
Shakir,
Shams,
Shamsur,
Sharaf,
Sharifullah,
Shawkat,
Shawki,
Shiraz,
Shihab,
Shujauddin,
Shukri,
Sidique,
Sidqi,
Sirajuddin,
Suhail,
Suleiman,
Sultan,
Shaheed,
Taha,
Taher,
Tahmid,
Tahsin,
Talal,
Talat,
Talhah,
Talib,
Tarazi,
Tariq,
Tawfik,
Tayeb,
Tayfur,
Tufail,
Turki,
Talin,
Ubay,
Ubayd,
Uday,
Uthman,
Usama,
Wadih,
Wael,
Wafi,
Wahed,
Wajdi,
Wajid,
Waleed,
Waliullah,
Wasim,
Wazir,
Wissem,
Yacine,
Yadollah,
Yahya,
Yakub,
Yahir,
Yasser,
Yunus,
Yusha,
Yusuf,
Zafar,
Zafarullah,
Zafer,
Zahed,
Zaid,
Zaim,
Zainal,
Zakariya,
Zaki,
Zane,
Zayn,
Zeeshan,
Ziad,
Ziauddin,
Ziaur,
Zubayr,
Abeer,
Abiha,
Adela,
Afaf,
Afreen,
Aisha,
Aliya,
Alya,
Amalia,
Amina,
Amira,
Arwa,
Ashraqat,
Ashfa,
Asma,
Atikah,
Aya,
Azra,
Aziza,
Boutheina,
Bushra,
Besma,
Chaima,
Dalal,
Dalia,
Danielle,
Dana,
Dareen,
Dina,
Eliana,
Esma,
Eva,
Farah,
Farida,
Fatima,
Feyrouz,
Fouz,
Habiba,
Hafsa,
Hajra,
Hala,
Halima,
Hamida,
Hana,
Hanifa,
Havva,
Hawa,
Hayat,
Hessa,
Huda,
Ibtisam,
Ireen,
Jamila,
Jana,
Jawahir,
Jena,
Jennifer,
Jessica,
Joelle,
Joud,
Jouri,
Julia,
Jumana,
Kareena,
Karima,
Katya,
Khadija,
Khairunnisa,
Khawlah,
Lama,
Lamia,
Lana,
Lara,
Latifa,
Layan,
Leila,
Lina,
Lulwa,
Madiha,
Maha,
Mahmuna,
Mai,
Malika,
Maria,
Marwa,
Maryam,
Maya,
Maysoon,
Melek,
Melissa,
Mila,
Mira,
Mirna,
Mona,
Munira,
Nadia,
Nadine,
Nafisa,
Nahla,
Naila,
Naima,
Najat,
Najma,
Nalini,
Nasrin,
Natasha,
Nathalie,
Nawal,
Nayla,
Naziha,
Nazira,
Nehal,
Nejla,
Nermin,
Nezha,
Nina,
Qistina,
Rabia,
Rahima,
Rana,
Rania,
Rashida,
Reem,
Riffat,
Rimas,
Rita,
Ruqayya,
Saadia,
Sabiha,
Subiksha,
Safaa,
Safiya,
Sahar,
Saida,
Saira,
Sajida,
Sakhra,
Sakina,
Salma,
Samar,
Samira,
Samiya,
Sandra,
Sania,
Sarah,
Selma,
Shahd,
Shakira,
Shatha,
Sherine,
Shumaila,
Suha,
Sumaya,
Sonia,
Soraida,
Tahira,
Tala,
Tamara,
Tanisha,
Tanya,
Tara,
Taslima,
Tina,
Tuba,
Umm,
Wafaa,
Waliya,
Wajahat,
Wajhat,
Yamina,
Yara,
Yasmin,
Zalayha,
Zakiya,
Zaynab,
Zuhal,
Zoraida,
Amal,
Chadi,
Farrah,
Laden,
Nakia,
Noor,
Nair,
Zain,
Zia,
Zial,
Aabla,
Aafreen,
Aahil,
Aameen,
Aamirah,
Aamna,
Aara,
Aarifa,
Aariz,
Aashiq,
Aasif,
Aasiyah,
Aassem,
Aayan,
Aayizah,
Abadir,
Abal,
Abamoun,
Aban,
Abanoub,
Abas,
Abatur,
Abda,
Abdalaati,
Abdalfattah,
Abdalkhaliq,
Abdalla,
Abdalmajid,
Abdalmassih,
Abdalrahim,
Abdel,
Abdelaali,
Abdelaziz,
Abdelbaki,
Abdelfattah,
Abdelfettah,
Abdelghani,
Abdelhadi,
Abdelhafid,
Abdelhak,
Abdelhakim,
